SD ResponseTimestamp,RecordedAtTime,AVL data set name BODS,AVL data set ID BODS,DatedVehicleJourneyRef in SIRI,VehicleRef in SIRI,Timetable file name,Timetable data set ID BODS,DepartureTime in TXC,BlockRef in SIRI,BlockNumber in TXC,SIRI XML line number,TransXChange XML line number,Error note
2026-07-12T19:22:57.545000+00:00,2026-07-12T19:22:44+00:00,Go-Ahead_7996_20220505 13:27:53,7996,3048,80622,THTR_X34_THTRPH0007184127X34_20260311_-_2319412.xml,17163,20:20:00,1842,-,1,-,BlockNumber not found in timetable
2026-07-12T19:22:57.545000+00:00,2026-07-12T19:22:43+00:00,Go-Ahead_7996_20220505 13:27:53,7996,3076,80758,OXBC_8_OXBCPH0005727358_20260503_-_2350566.xml,17163,20:04:00,14288,-,1,-,BlockNumber not found in timetable
2026-07-12T19:22:57.545000+00:00,2026-07-12T16:41:39+00:00,Go-Ahead_7996_20220505 13:27:53,7996,9016,80501,OXBC_WP1_OXBCPH0005727103WP1_20260613_20260830_2378591.xml,17163,17:30:00,14249,-,1,-,BlockNumber not found in timetable
2026-07-12T19:22:57.545000+00:00,2026-07-12T18:57:12+00:00,Go-Ahead_7996_20220505 13:27:53,7996,3027,80752,OXBC_X1_OXBCPH000572785X1_20260503_-_2350524.xml,17163,19:30:00,14299,-,1,-,BlockNumber not found in timetable
2026-07-12T19:22:57.545000+00:00,2026-07-12T18:02:18+00:00,Go-Ahead_7996_20220505 13:27:53,7996,7076,80029,OXBC_X71_OXBCPH000572710OXF_20260102_-_2263037.xml,17163,17:15:00,13632,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:23+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4055,80594,THTR_H2_THTRPH0007184174H2_20260222_-_2310334.xml,17163,19:55:00,450043,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:14:30+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4029,80516,CSLB_C41_CSLBPF10006719241_20260621_-_2378442.xml,17163,18:40:00,450146,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:35+00:00,Go-Ahead_7996_20220505 13:27:53,7996,7103,80030,OXBC_X70_OXBCPH000572710LHR_20260102_-_2263031.xml,17163,20:15:00,13876,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:27:58+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4581,80606,THTR_X40_THTRPH0007184166X40_20260531_-_2374889.xml,17163,18:40:00,8361,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:49:34+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4176,80608,CSLB_102_CSLBPF100067113102_20260621_-_2378562.xml,17163,18:35:00,100740,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:29:35+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4153,80761,OXBC_5_OXBCPH000572785_20260503_-_2350567.xml,17163,18:50:00,13313,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:28:40+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4033,80520,PULH_802_PULHPH000015311802_20260503_-_2356270.xml,17163,18:02:00,450133,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:16+00:00,Go-Ahead_7996_20220505 13:27:53,7996,7098,80033,OXBC_X81_OXBCPH000572710OXF_20260102_-_2263038.xml,17163,20:20:00,14007,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:48:51+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4023,80453,CSLB_10_CSLBPF100067111210_20260621_-_2378460.xml,17163,18:10:00,100928,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:51:21+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4106,80750,OXBC_15_OXBCPH00057278015_20260503_-_2350555.xml,17163,19:25:00,13979,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T05:55:32+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4006,80976,THTR_X2_THTRPH000718497X2_20260222_-_2310379.xml,17163,05:30:00,1892,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:22+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4114,80777,OXBC_4A_OXBCPH0005727474A_20260503_-_2350549.xml,17163,20:25:00,14057,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:45:10+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4021,80712,OXBC_11_OXBCPH00057277711_20260625_20260716_2382131.xml,17163,18:45:00,13889,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:03:30+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4049,80885,CSLB_458_CSLBPF1000671137458_20260621_-_2378525.xml,17163,18:30:00,80201,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T15:51:36+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4066,80411,OXBC_35_OXBCPH0005727935_20260503_-_2350552.xml,17163,16:06:00,11261,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:00:05+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4026,80218,CSLB_106_CSLBPF100067185106_20260621_-_2378478.xml,17163,19:10:00,100416,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:47:50+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4085,80683,THTR_X2_THTRPH000718497X2_20260222_-_2310379.xml,17163,18:50:00,8273,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:09:25+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4164,80406,CSLB_103_CSLBPF10006712103_20260621_-_2384846.xml,17163,17:40:00,80336,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:19+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4071,3113,THTR_T33_THTRPH000718415333_20260104_-_2291675.xml,17163,20:43:00,2081,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:24+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4114,80215,CSLB_1_CSLBPF1000671201_20260621_-_2378557.xml,17163,19:30:00,80126,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:35:14+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4060,80658,OXBC_X15_OXBCPH000572785X15_20260503_-_2350534.xml,17163,19:33:00,14209,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T15:32:23+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4002,80217,CSLB_607_CSLBPF1000671104607_20260621_-_2378440.xml,17163,15:15:00,100857,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:22+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4083,80909,THTR_X32_THTRPH0007184146X32_20260222_-_2331516.xml,17163,19:30:00,8385,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T16:47:15+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4011,80597,CSLB_38_CSLBPF10006719438_20260621_-_2378463.xml,17163,17:30:00,100983,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:03:49+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4046,80807,THTR_H2_THTRPH0007184174H2_20260222_-_2310334.xml,17163,17:10:00,2096,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:22:53+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4080,80707,OXBC_5A_OXBCPH0005727765A_20260503_-_2350546.xml,17163,18:55:00,14384,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T11:34:58+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4085,OBC_Training,OXBC_100_OXBCPH000572788100_20260503_-_2350504.xml,17163,12:25:00,450119,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:28:34+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4161,80727,OXBC_5_OXBCPH000572785_20260503_-_2350567.xml,17163,19:40:00,14074,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:31:11+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4026,80504,OXBC_ST2_OXBCPH000572794ST2_20260503_-_2350522.xml,17163,19:40:00,14225,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:19+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4169,80734,OXBC_5_OXBCPH000572785_20260503_-_2350567.xml,17163,20:40:00,13950,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:54:21+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4151,80751,OXBC_400_OXBCPH000572741400_20260503_-_2350511.xml,17163,17:55:00,14247,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:31+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4174,80784,OXBC_5_OXBCPH000572785_20260503_-_2350567.xml,17163,20:30:00,14367,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:39:24+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4157,80731,OXBC_400_OXBCPH000572741400_20260503_-_2350511.xml,17163,18:45:00,12928,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:33+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4588,80990,THTR_X40_THTRPH0007184166X40_20260531_-_2374889.xml,17163,19:25:00,1891,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:31:19+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4205,80735,OXBC_3A_OXBCPH0005727463A_20260503_-_2350531.xml,17163,20:00:00,14230,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:08:20+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4139,80732,OXBC_400_OXBCPH000572741400_20260503_-_2350511.xml,17163,16:55:00,14213,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:58:38+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4051,80572,PULH_40_PULHPH000015310940_20260503_-_2356327.xml,17163,19:45:00,50663,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:35:35+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4052,3111,CSLB_31_CSLBPF10006719931_20260621_-_2378532.xml,17163,18:05:00,450148,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:18+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4115,80713,OXBC_8_OXBCPH0005727358_20260503_-_2350562.xml,17163,20:40:00,14285,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:54:29+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4160,80441,CSLB_103_CSLBPF10006712103_20260621_-_2384846.xml,17163,17:05:00,100927,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:07:38+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4053,80499,PULH_L_PULHPH000015382L_20260503_-_2359089.xml,17163,18:50:00,450136,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:32+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4088,80901,THTR_X32_THTRPH0007184146X32_20260222_-_2331516.xml,17163,20:09:00,450116,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:34+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4055,80793,PULH_P99C_PULHPH00001536299_20260503_-_2356266.xml,17163,20:05:00,450128,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:20+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4099,80826,CSLB_850_CSLBPF100067197850_20260621_-_2378568.xml,17163,20:20:00,80449,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T16:44:39+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4035,80598,OXBC_21_OXBCPH00057279721_20260503_-_2350525.xml,17163,17:25:00,14128,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:02:34+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4025,80523,PULH_606_PULHPH000015364606_20260503_-_2356321.xml,17163,18:20:00,50589,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:31+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4072,80919,THTR_T33_THTRPH000718415333_20260104_-_2291675.xml,17163,19:09:00,8338,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:17:42+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4056,80737,OXBC_600_OXBCPH0005727103600_20260510_-_2361643.xml,17163,19:05:00,14305,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:19+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4104,80413,OXBC_6_OXBCPH0005727146_20260503_-_2350543.xml,17163,20:33:00,11868,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:12:46+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4110,80769,OXBC_8_OXBCPH0005727358_20260503_-_2350562.xml,17163,19:00:00,14285,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:38:40+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4047,80496,PULH_L_PULHPH000015382L_20260503_-_2359089.xml,17163,17:20:00,99942,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T15:46:40+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4001,80980,THTR_BB2_THTRPH0007184150BB2_20260222_-_2310315.xml,17163,15:30:00,7023,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:18+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4165,80764,OXBC_700_OXBCPH000572788700_20260503_-_2350527.xml,17163,19:25:00,14366,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:37:21+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4149,80779,OXBC_700_OXBCPH000572788700_20260503_-_2350527.xml,17163,18:05:00,13047,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:15+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4209,80782,OXBC_3A_OXBCPH0005727463A_20260503_-_2350531.xml,17163,20:20:00,13453,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:50:06+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4051,80593,THTR_H2_THTRPH0007184174H2_20260222_-_2310334.xml,17163,18:45:00,2039,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:35+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4585,80987,THTR_X40_THTRPH0007184166X40_20260531_-_2374889.xml,17163,19:40:00,450027,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:21+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4087,80656,OXBC_X3_OXBCPH00057272X3_20260503_-_2350570.xml,17163,19:50:00,14164,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:02:31+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4127,80501,OXBC_500_OXBCPH000572774500_20260503_-_2350514.xml,17163,17:31:00,13825,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:30+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4172,80717,OXBC_5_OXBCPH000572785_20260503_-_2350567.xml,17163,19:59:00,13602,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:18+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4148,80294,OXBC_500_OXBCPH000572774500_20260503_-_2350514.xml,17163,20:10:00,13605,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:51:21+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4026,80616,PULH_19_PULHPH00001536819_20260503_-_2356315.xml,17163,19:04:00,50368,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:31+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4194,80827,CSLB_103_CSLBPF10006712103_20260621_-_2384846.xml,17163,20:25:00,80336,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:27+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4116,80928,THTR_X35_THTRPH0007184112X35_20260222_-_2310372.xml,17163,20:00:00,8356,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:17+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4091,80969,THTR_X2_THTRPH000718497X2_20260222_-_2310379.xml,17163,20:05:00,450032,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:18+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4190,80451,CSLB_103_CSLBPF10006712103_20260621_-_2384846.xml,17163,19:35:00,100893,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:32+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4199,80610,CSLB_102_CSLBPF100067113102_20260621_-_2378562.xml,17163,19:45:00,100927,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:30+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4100,80925,THTR_X2_THTRPH000718497X2_20260222_-_2310379.xml,17163,19:45:00,8193,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:32+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4058,80746,OXBC_600_OXBCPH0005727103600_20260510_-_2361643.xml,17163,20:00:00,14049,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:31+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4113,80718,OXBC_8_OXBCPH0005727358_20260503_-_2350562.xml,17163,20:20:00,13998,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T14:52:58+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4002,80059,PULH_SW418S_PULHPH0000153123418S_20260331_-_2331039.xml,17163,15:15:00,50635,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:56:42+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4089,80415,OXBC_6_OXBCPH0005727146_20260503_-_2350543.xml,17163,18:40:00,12839,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:06:08+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4004,80824,THTR_43_THTRPH000718417143_20260222_-_2310312.xml,17163,18:25:00,550175,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:12:17+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4011,80534,CSLB_583_CSLBPF100067186583_20260621_-_2378438.xml,17163,17:50:00,450090,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:51:51+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4048,80884,CSLB_458_CSLBPF1000671137458_20260621_-_2378525.xml,17163,18:10:00,80411,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T07:01:02+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4003,80494,OXBC_20_OXBCPH00057279920_20260503_-_2350542.xml,17163,07:00:00,450068,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T15:45:20+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4080,80533,CSLB_33_CSLBPF100067110133_20260621_-_2378501.xml,17163,16:25:00,450093,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:18:13+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4148,80745,OXBC_400_OXBCPH000572741400_20260503_-_2350511.xml,17163,18:50:00,12474,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:22+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4035,80618,PULH_801_PULHPH00001538801_20260503_-_2356330.xml,17163,20:30:00,99943,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T15:26:31+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4015,80547,PULH_X9_PULHPH000015352X9_20260503_-_2356305.xml,17163,15:20:00,50462,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:18+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4090,80482,CSLB_37_CSLBPF100067110337_20260621_-_2378508.xml,17163,19:50:00,100833,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T11:32:42+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4042,80664,THTR_X32_THTRPH0007184146X32_20260222_-_2331516.xml,17163,11:48:00,2030,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:32:16+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4028,80719,OXBC_45_OXBCPH00057279145_20260503_-_2350539.xml,17163,17:40:00,13872,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T18:49:21+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4094,80682,THTR_X2_THTRPH000718497X2_20260222_-_2310379.xml,17163,18:39:00,8344,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:24+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4102,80929,THTR_X2_THTRPH000718497X2_20260222_-_2310379.xml,17163,20:18:00,450174,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:39:34+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4019,80808,THTR_63_THTRPH000718416063_20260222_-_2310349.xml,17163,17:49:00,1127,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T16:23:21+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4146,80891,CSLB_103_CSLBPF10006712103_20260621_-_2384846.xml,17163,16:00:00,100833,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:20:05+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4161,80706,OXBC_700_OXBCPH000572788700_20260503_-_2350527.xml,17163,19:05:00,14199,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:59:44+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4142,80715,OXBC_400_OXBCPH000572741400_20260503_-_2350511.xml,17163,18:20:00,12809,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:29+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4107,80651,THTR_X35_THTRPH0007184112X35_20260222_-_2310372.xml,17163,19:30:00,1842,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:29+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4083,80452,CSLB_37_CSLBPF100067110337_20260621_-_2378508.xml,17163,19:20:00,100845,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T11:13:20+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4069,CAR_Training,OXBC_100_OXBCPH000572788100_20260503_-_2350504.xml,17163,11:05:00,13007,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:37+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4059,80670,OXBC_X15_OXBCPH000572785X15_20260503_-_2350534.xml,17163,20:00:00,13949,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:37+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4129,80893,CSLB_1A_CSLBPF1000671201A_20260621_-_2378545.xml,17163,20:30:00,80305,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T13:58:04+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4112,3111,OXBC_5_OXBCPH000572785_20260503_-_2350567.xml,17163,14:24:00,450170,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:29+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4090,80442,CSLB_850_CSLBPF100067197850_20260621_-_2378568.xml,17163,19:15:00,80418,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T14:23:41+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4031,80403,CSLB_34_CSLBPF10006718234_20260621_-_2378432.xml,17163,14:10:00,450074,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T15:01:32+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4055,80633,OXBC_X3_OXBCPH00057272X3_20260503_-_2350570.xml,17163,14:15:00,13892,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:20:18+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4086,80669,OXBC_X3_OXBCPH00057272X3_20260503_-_2350570.xml,17163,18:55:00,14035,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T17:34:30+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4023,80539,CSLB_127_CSLBPF1000671108127_20260621_-_2378469.xml,17163,18:05:00,80256,-,1,-,BlockNumber not found in timetable
2026-07-13T19:36:41.594000+00:00,2026-07-13T19:36:20+00:00,Go-Ahead_7996_20220505 13:27:53,7996,4087,80376,OXBC_35_OXBCPH0005727935_20260503_-_2350552.xml,17163,20:10:00,13856,-,1,-,BlockNumber not found in timetable
